booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-035906,Resort Hotel,0,202,2025,May,18,4,2025-05-04,0,1,2,0.0,0,BB,BRA,Groups,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient-Party,62.0,0,1
HB-046675,City Hotel,1,30,2024,January,3,15,2024-01-15,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,150.3,0,1
HB-031282,Resort Hotel,0,9,2024,December,51,21,2024-12-21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,331.0,0,Transient,39.0,0,0
HB-067781,City Hotel,1,96,2025,May,19,7,2025-05-07,2,1,2,0.0,0,BB,PHL,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,225.0,0,0
HB-096053,City Hotel,0,77,2024,August,34,23,2024-08-23,0,5,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient,108.65,0,2
HB-045724,City Hotel,0,96,2023,November,47,21,2023-11-21,2,4,2,0.0,0,BB,KOR,Groups,TA/TO,0,0,0,A,A,3,No Deposit,37.0,,0,Transient-Party,75.0,0,0
HB-056269,City Hotel,1,120,2024,September,36,2,2024-09-02,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,115.0,0,0
HB-113732,City Hotel,0,212,2025,June,24,9,2025-06-09,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
HB-089711,City Hotel,0,212,2024,May,21,20,2024-05-20,2,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,78.0,0,0
HB-019850,Resort Hotel,0,3,2024,January,1,3,2024-01-03,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,48.0,0,1
HB-028859,Resort Hotel,0,1,2024,October,41,12,2024-10-12,0,2,2,0.0,0,BB,ESP,Direct,TA/TO,0,0,0,F,F,1,No Deposit,,,0,Transient,100.0,0,1
HB-055485,City Hotel,1,87,2024,August,33,14,2024-08-14,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,117.9,0,1
HB-030823,Resort Hotel,0,18,2024,December,49,2,2024-12-02,0,2,2,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,D,D,0,No Deposit,253.0,,0,Transient-Party,51.8,0,1
HB-010354,Resort Hotel,1,63,2025,February,9,28,2025-02-28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,332.0,,14,Transient,35.0,0,0
HB-038511,Resort Hotel,0,82,2025,July,29,14,2025-07-14,2,4,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,209.33,0,1
HB-014913,Resort Hotel,1,57,2023,July,26,2,2023-07-02,0,3,1,0.0,0,BB,PRT,Direct,Direct,1,1,3,A,A,0,No Deposit,,,0,Transient,63.0,0,0
HB-109093,City Hotel,0,2,2025,April,14,5,2025-04-05,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,150.0,0,1
HB-092089,City Hotel,0,12,2024,June,26,30,2024-06-30,0,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,101.68,0,1
HB-061242,City Hotel,1,1,2024,December,49,5,2024-12-05,3,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.03,0,1
HB-111664,City Hotel,0,115,2025,May,19,11,2025-05-11,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0
HB-044944,City Hotel,1,180,2023,October,42,16,2023-10-16,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,70.0,0,0
HB-057785,City Hotel,1,179,2024,September,40,30,2024-09-30,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,0
HB-061513,City Hotel,1,58,2024,December,50,15,2024-12-15,0,3,2,0.0,0,SC,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0
HB-059901,City Hotel,1,304,2024,November,44,3,2024-11-03,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,89.0,0,0
HB-095103,City Hotel,0,280,2024,August,33,12,2024-08-12,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,107.0,0,1
HB-037660,Resort Hotel,0,136,2025,June,25,18,2025-06-18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,68.4,0,1
HB-057223,City Hotel,1,124,2024,September,38,21,2024-09-21,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.1,0,0
HB-053746,City Hotel,1,167,2024,June,26,28,2024-06-28,0,4,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,62.18,0,0
HB-016859,Resort Hotel,0,254,2023,September,37,12,2023-09-12,2,2,2,0.0,0,BB,CN,Groups,TA/TO,0,0,0,A,C,0,No Deposit,15.0,,0,Transient-Party,36.0,0,0
HB-024123,Resort Hotel,0,236,2024,May,19,12,2024-05-12,0,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,C,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0
HB-019651,Resort Hotel,0,32,2023,December,52,29,2023-12-29,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,5.0,,0,Transient,53.2,1,0
HB-104354,City Hotel,0,262,2025,January,2,9,2025-01-09,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,81.9,0,2
HB-117444,City Hotel,0,6,2025,July,31,31,2025-07-31,1,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,156.76,1,2
HB-013086,Resort Hotel,1,228,2025,July,31,30,2025-07-30,4,8,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,212.17,0,1
HB-100952,City Hotel,0,156,2024,October,44,31,2024-10-31,1,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.63,0,2
HB-015135,Resort Hotel,1,235,2023,July,28,11,2023-07-11,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,129.0,0,1
HB-069268,City Hotel,1,184,2025,May,22,28,2025-05-28,2,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,130.0,0,0
HB-101555,City Hotel,0,79,2024,November,46,11,2024-11-11,1,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0
HB-055489,City Hotel,1,66,2024,August,33,14,2024-08-14,2,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,207.9,0,0
HB-023280,Resort Hotel,0,0,2024,April,16,15,2024-04-15,2,4,1,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Group,41.65,0,0
HB-042766,City Hotel,1,6,2023,September,36,10,2023-09-10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,111.6,0,0
HB-091091,City Hotel,0,11,2024,June,24,14,2024-06-14,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,51.0,0,Transient-Party,90.0,0,0
HB-108024,City Hotel,0,52,2025,March,12,18,2025-03-18,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-032100,Resort Hotel,0,2,2025,January,3,16,2025-01-16,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,H,0,No Deposit,,428.0,0,Transient,35.0,0,0
HB-110307,City Hotel,0,130,2025,April,17,22,2025-04-22,2,2,2,0.0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,89.0,0,1
HB-112483,City Hotel,0,1,2025,May,21,23,2025-05-23,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,2
HB-099314,City Hotel,0,13,2024,October,41,9,2024-10-09,2,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,177.62,0,1
HB-035029,Resort Hotel,0,4,2025,April,15,9,2025-04-09,2,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127.0,,0,Transient,65.6,0,0
HB-112539,City Hotel,0,18,2025,May,21,20,2025-05-20,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,142.0,0,2
HB-041799,City Hotel,0,53,2023,August,34,24,2023-08-24,1,1,2,1.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,62.0,0,1
HB-032740,Resort Hotel,0,2,2025,February,7,10,2025-02-10,4,10,2,0.0,0,SC,PRT,Direct,Direct,1,0,1,A,I,6,No Deposit,,,0,Transient,0.0,0,1
HB-107183,City Hotel,0,9,2025,March,10,7,2025-03-07,0,2,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,118.0,0,0
HB-100321,City Hotel,0,4,2024,October,43,25,2024-10-25,0,1,1,0.0,0,BB,FRA,Aviation,Corporate,0,0,0,A,A,0,No Deposit,,153.0,0,Transient,95.0,0,0
HB-021887,Resort Hotel,0,30,2024,March,10,7,2024-03-07,1,5,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,38.0,,0,Transient-Party,48.7,0,0
HB-075901,City Hotel,1,274,2023,July,29,18,2023-07-18,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-021574,Resort Hotel,0,5,2024,March,9,2,2024-03-02,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,0,1
HB-031259,Resort Hotel,0,35,2024,December,51,19,2024-12-19,1,1,1,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,30.0,0,0
HB-027867,Resort Hotel,0,234,2024,September,37,9,2024-09-09,2,3,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,119.34,0,1
HB-108739,City Hotel,0,35,2025,March,13,29,2025-03-29,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,111.33,0,0
HB-078293,City Hotel,0,0,2024,March,11,16,2024-03-16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,4,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,1
HB-021486,Resort Hotel,0,29,2024,February,9,26,2024-02-26,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,29.0,0,1
HB-016923,Resort Hotel,0,226,2023,September,36,4,2023-09-04,4,10,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71.0,,0,Contract,62.48,0,0
HB-055758,City Hotel,1,36,2024,August,34,20,2024-08-20,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,0
HB-052450,City Hotel,1,213,2024,June,23,7,2024-06-07,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,62,Transient,130.0,0,0
HB-030849,Resort Hotel,0,74,2024,December,49,3,2024-12-03,2,1,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,29.0,0,0
HB-082678,City Hotel,0,23,2024,January,1,2,2024-01-02,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,87.0,0,0
HB-011700,Resort Hotel,1,20,2025,May,22,26,2025-05-26,1,2,1,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,127.0,0,1
HB-018805,Resort Hotel,0,5,2023,November,48,28,2023-11-28,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,29.0,0,0
HB-005855,Resort Hotel,1,9,2024,May,20,15,2024-05-15,1,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,70.0,0,0
HB-047210,City Hotel,1,23,2024,February,7,12,2024-02-12,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.8,0,0
HB-108911,City Hotel,0,81,2025,March,13,30,2025-03-30,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,77.89,0,1
HB-084182,City Hotel,0,12,2024,February,7,16,2024-02-16,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,85.0,0,0
HB-073251,City Hotel,1,203,2025,August,33,17,2025-08-17,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,138.02,0,0
HB-066664,City Hotel,1,100,2025,April,17,22,2025-04-22,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,58.0,,0,Transient,105.0,0,0
HB-011519,Resort Hotel,1,124,2025,May,20,13,2025-05-13,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,115.0,0,1
HB-079452,City Hotel,1,137,2024,January,4,27,2024-01-27,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,45,Transient,70.0,0,0
HB-013360,Resort Hotel,1,301,2025,August,33,11,2025-08-11,1,2,1,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,185.4,0,2
HB-113889,City Hotel,0,47,2025,June,24,11,2025-06-11,2,1,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,0
HB-067777,City Hotel,1,117,2025,May,19,7,2025-05-07,2,0,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0
HB-072457,City Hotel,1,120,2025,July,31,29,2025-07-29,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,3,No Deposit,9.0,,0,Transient,155.0,0,1
HB-088335,City Hotel,0,2,2024,April,18,29,2024-04-29,2,4,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,151.0,0,1
HB-087371,City Hotel,0,2,2024,April,16,17,2024-04-17,2,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.0,0,1
HB-076126,City Hotel,1,288,2023,October,42,16,2023-10-16,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,1,Non Refund,6.0,,0,Transient-Party,80.0,0,0
HB-101352,City Hotel,0,66,2024,November,45,7,2024-11-07,1,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,179.1,0,2
HB-073576,City Hotel,1,21,2025,August,35,26,2025-08-26,2,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.8,0,1
HB-086885,City Hotel,0,159,2024,April,15,9,2024-04-09,1,1,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3.0,,0,Transient-Party,65.0,0,0
HB-061260,City Hotel,1,94,2024,December,49,6,2024-12-06,0,3,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0
HB-103811,City Hotel,0,1,2024,December,1,31,2024-12-31,0,1,2,0.0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9.0,,0,Transient,140.0,0,2
HB-075052,City Hotel,1,271,2023,July,28,15,2023-07-15,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-083675,City Hotel,0,59,2024,February,6,6,2024-02-06,2,2,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-108377,City Hotel,0,88,2025,March,13,24,2025-03-24,0,2,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,112.1,0,1
HB-075527,City Hotel,1,355,2023,October,40,7,2023-10-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-101158,City Hotel,0,8,2024,November,44,3,2024-11-03,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.5,0,3
HB-096234,City Hotel,0,19,2024,August,35,28,2024-08-28,2,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.0,0,2
HB-021139,Resort Hotel,0,5,2024,February,7,15,2024-02-15,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,25.0,0,0
HB-047618,City Hotel,1,1,2024,February,9,28,2024-02-28,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,60.0,0,0
HB-103713,City Hotel,0,66,2024,December,52,23,2024-12-23,2,5,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,68.0,0,1
HB-060444,City Hotel,1,54,2024,November,46,11,2024-11-11,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,106.2,0,3
HB-117302,City Hotel,0,14,2025,July,31,31,2025-07-31,1,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.5,0,1
HB-036376,Resort Hotel,0,225,2025,May,19,11,2025-05-11,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,52.85,0,0
HB-053610,City Hotel,1,163,2024,June,26,25,2024-06-25,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,96.0,0,0
HB-078799,City Hotel,0,14,2023,October,41,15,2023-10-15,0,2,1,0.0,0,BB,DZA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,99.0,,0,Transient-Party,100.0,0,0
HB-069134,City Hotel,1,23,2025,May,22,26,2025-05-26,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
HB-023114,Resort Hotel,0,18,2024,April,15,13,2024-04-13,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,64.8,0,0
HB-099158,City Hotel,0,338,2024,October,41,7,2024-10-07,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,68,Transient-Party,90.67,0,1
HB-100757,City Hotel,0,6,2024,October,43,27,2024-10-27,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,128.0,0,1
HB-022538,Resort Hotel,0,40,2024,March,12,23,2024-03-23,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,60.21,0,1
HB-056299,City Hotel,1,63,2024,September,36,3,2024-09-03,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0
HB-109807,City Hotel,0,36,2025,April,16,14,2025-04-14,1,2,2,2.0,0,BB,BRA,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,261.67,0,0
HB-035732,Resort Hotel,0,5,2025,April,18,29,2025-04-29,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,107.0,0,1
HB-008877,Resort Hotel,1,0,2024,October,42,18,2024-10-18,0,1,3,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,150.0,0,0
HB-028028,Resort Hotel,0,214,2024,September,38,17,2024-09-17,0,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,136.0,0,1
HB-042516,City Hotel,0,55,2023,September,36,6,2023-09-06,2,0,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,75.0,0,0
HB-026978,Resort Hotel,0,203,2024,August,32,5,2024-08-05,4,7,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,172.0,0,1
HB-053528,City Hotel,1,351,2024,June,25,23,2024-06-23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-041219,City Hotel,1,0,2023,August,33,14,2023-08-14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
HB-118395,City Hotel,0,23,2025,August,34,18,2025-08-18,0,1,3,1.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,264.0,1,1
HB-072723,City Hotel,1,80,2025,August,32,4,2025-08-04,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,0
HB-091910,City Hotel,0,14,2024,June,26,26,2024-06-26,1,0,2,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.0,0,1
HB-059566,City Hotel,1,18,2024,October,44,29,2024-10-29,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
HB-098530,City Hotel,0,206,2024,September,39,27,2024-09-27,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.85,0,1
HB-093990,City Hotel,0,0,2024,July,30,28,2024-07-28,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,139.0,0,0
HB-003759,Resort Hotel,1,113,2024,January,1,2,2024-01-02,0,1,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,305.0,,0,Transient,72.0,0,0
HB-043109,City Hotel,0,0,2023,September,37,15,2023-09-15,0,1,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,165.0,0,3
HB-085137,City Hotel,0,3,2025,July,28,13,2025-07-13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,6,D,D,0,No Deposit,,219.0,0,Transient,95.0,0,1
HB-068004,City Hotel,1,262,2025,May,19,11,2025-05-11,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,135.0,0,2
HB-106513,City Hotel,0,38,2025,February,8,22,2025-02-22,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,2
HB-059753,City Hotel,1,166,2024,November,44,1,2024-11-01,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,110.0,0,0
HB-112278,City Hotel,0,62,2025,May,21,20,2025-05-20,1,1,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,144.0,0,0
HB-066773,City Hotel,1,146,2025,April,17,25,2025-04-25,0,3,2,0.0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,102.0,0,0
HB-057071,City Hotel,1,118,2024,September,38,18,2024-09-18,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,125.0,0,0
HB-046348,City Hotel,1,160,2023,December,52,30,2023-12-30,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,111,Transient-Party,70.0,0,0
HB-097007,City Hotel,0,54,2024,September,37,9,2024-09-09,0,2,2,1.0,0,SC,KOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,121.68,0,1
HB-003225,Resort Hotel,0,24,2023,November,47,21,2023-11-21,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,342.0,0,Transient-Party,32.0,0,0
HB-066951,City Hotel,1,110,2025,April,17,26,2025-04-26,1,4,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0
HB-115139,City Hotel,0,151,2025,June,26,29,2025-06-29,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,122.7,0,0
HB-063438,City Hotel,1,67,2025,February,7,12,2025-02-12,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,80.0,0,0
